தொடங்கும் எழுத்து,பெயர்,பொருள்,ஆண்,பெண்
நீ,நீர்(மை,"          சிறப்பு, அழகு",,பெண்
நீ,நீர்மை,,,பெண்
நீ,நீர்மைக்கடல்,,,பெண்
நீ,நீர்மைக்கனி,,,பெண்
நீ,நீர்மைக்கலை,,,பெண்
நீ,நீர்மைக்கழல்,,,பெண்
நீ,நீர்மைக்கிளி,,,பெண்
நீ,நீர்மைக்குமரி,,,பெண்
நீ,நீர்மைக்குயில்,,,பெண்
நீ,நீர்மைக்குரல்,,,பெண்
நீ,நீர்மைக்குறிஞ்சி,,,பெண்
நீ,நீர்மைக்குழலி,,,பெண்
நீ,நீர்மைக்குழல்,,,பெண்
நீ,நீர்மைக்கூடல்,,,பெண்
நீ,நீர்மைக்கூந்தல்,,,பெண்
நீ,நீர்மைச்செல்வம்,,,பெண்
நீ,நீர்மைச்செல்வி,,,பெண்
நீ,நீர்மைச்சேய்,,,பெண்
நீ,நீர்மைத்திரு,,,பெண்
நீ,நீர்மைத்திறல்,,,பெண்
நீ,நீர்மைநெஞ்சள்,,,பெண்
நீ,நீர்மைநெறி,,,பெண்
நீ,நீர்மைமணி,,,பெண்
நீ,நீர்மைமுத்து,,,பெண்
நீ,நீர்மைமொழி,,,பெண்
நீ,நீர்மையணி,,,பெண்
நீ,நீர்மையமுது,,,பெண்
நீ,நீர்மையரசி,,,பெண்
நீ,நீர்மையரசு,,,பெண்
நீ,நீர்மையறிவு,,,பெண்
நீ,நீர்மையழகு,,,பெண்
நீ,நீர்மையாள்,,,பெண்
நீ,நீர்மையிசை,,,பெண்
நீ,நீர்மையெழிலி,,,பெண்
நீ,நீர்மையெழில்,,,பெண்
நீ,நீர்மையொளி,,,பெண்
நீ,நீர்மையோதி,,,பெண்
நீ,நீர்மைவானம்,,,பெண்
நீ,நீலக்கடல்,,,பெண்
நீ,நீலக்கண்ணி,,,பெண்
நீ,நீலக்கிளி,,,பெண்
நீ,நீலக்குயில்,,,பெண்
நீ,நீலக்கொடி,,,பெண்
நீ,நீலச்சுடர்,,,பெண்
நீ,நீலத்தோகை,,,பெண்
நீ,நீலநெய்தல்,,,பெண்
நீ,நீலமணி,,,பெண்
நீ,நீலமயில்,,,பெண்
நீ,நீலமருதம்,,,பெண்
நீ,நீலமலர்,,,பெண்
நீ,நீலமலை,,,பெண்
நீ,நீலமலையள்,,,பெண்
நீ,நீலமாமணி,,,பெண்
நீ,நீலமாமயில்,,,பெண்
நீ,நீலமாமலர்,,,பெண்
நீ,நீலமுகிலி,,,பெண்
நீ,நீலமுகில்,,,பெண்
நீ,நீலம்,,,பெண்
நீ,நீலவடிவு,,,பெண்
நீ,நீலவணி,,,பெண்
நீ,நீலவரி,,,பெண்
நீ,நீலவல்லி,,,பெண்
நீ,நீலவழகி,,,பெண்
நீ,நீலவாணி,,,பெண்
நீ,நீலவானம்,,,பெண்
நீ,நீலவாரி,,,பெண்
நீ,நீலவாழி,,,பெண்
நீ,நீலவிழி,,,பெண்
நீ,நீலவெழிலி,,,பெண்
நீ,நீலவொளி,,,பெண்
நீ,நீளக்கடல்,,,பெண்
நீ,நீளக்கணை,,,பெண்
நீ,நீளக்கண்ணி,,,பெண்
நீ,நீளக்கதிர்,,,பெண்
நீ,நீளக்கயம்,,,பெண்
நீ,நீளக்கயல்,,,பெண்
நீ,நீளக்கலம்,,,பெண்
நீ,நீளக்கழனி,,,பெண்
நீ,நீளக்கழல்,,,பெண்
நீ,நீளக்கழி,,,பெண்
நீ,நீளக்கழை,,,பெண்
நீ,நீளக்குழலி,,,பெண்
நீ,நீளக்குழல்,,,பெண்
நீ,நீளக்கூந்தல்,,,பெண்
நீ,நீளக்கொடி,,,பெண்
நீ,நீளக்கொழுந்து,,,பெண்
நீ,நீளக்கோதை,,,பெண்
நீ,நீளச்சாரல்,,,பெண்
நீ,நீளச்சுடர்,,,பெண்
நீ,நீளச்சுனை,,,பெண்
நீ,நீளச்செல்வி,,,பெண்
நீ,நீளச்சேய்,,,பெண்
நீ,நீளச்சோணை,,,பெண்
நீ,நீளச்சோலை,,,பெண்
நீ,நீளத்தொடை,,,பெண்
நீ,நீளநிலவு,,,பெண்
நீ,நீளநிலா,,,பெண்
நீ,நீளப்பகல்,,,பெண்
நீ,நீளப்பாலை,,,பெண்
நீ,நீளப்புகழ்,,,பெண்
நீ,நீளப்புனல்,,,பெண்
நீ,நீளப்பொருநை,,,பெண்
நீ,நீளப்பொறை,,,பெண்
நீ,நீளப்பொறையள்,,,பெண்
நீ,நீளப்பொழில்,,,பெண்
நீ,நீளமானம்,,,பெண்
நீ,நீளமாலை,,,பெண்
நீ,நீளம்,நெடுமை,,பெண்
நீ,நீளவயல்,,,பெண்
நீ,நீளவரண்,,,பெண்
நீ,நீளவல்லி,,,பெண்
நீ,நீளவாகை,,,பெண்
நீ,நீளவாணி,,,பெண்
நீ,நீளவாரி,,,பெண்
நீ,நீளவாழி,,,பெண்
நீ,நீளவிழி,,,பெண்
நீ,நீளவெழில்,,,பெண்
நீ,நீளவேய்,,,பெண்
நீ,நீளவேரல்,,,பெண்
நீ,நீளவேல்,,,பெண்
நீ,நீளவொளி,,,பெண்
