தொடங்கும் எழுத்து,பெயர்,பொருள்,ஆண்,பெண்
ஓ,ஓசை,,,பெண்
ஓ,ஓசைக்கடல்,,,பெண்
ஓ,ஓசைச்சிலம்பு,,,பெண்
ஓ,ஓசைமணி,,,பெண்
ஓ,ஓசையருவி,,,பெண்
ஓ,ஓசையழகி,,,பெண்
ஓ,ஓசையாழ்,,,பெண்
ஓ,ஓசையினியாள்,,,பெண்
ஓ,ஓசையின்பம்,,,பெண்
ஓ,ஓடை,"ஓரணி, நீரோடை",,பெண்
ஓ,ஓடைநுதல்,,,பெண்
ஓ,ஓடையணி,,,பெண்
ஓ,ஓதி, கூந்தல்,,பெண்
ஓ,ஓளவை,,,பெண்
ஓ,ஓவக்கலை,,,பெண்
ஓ,ஓவச்சுடர்,,,பெண்
ஓ,ஓவச்செல்வம்,,,பெண்
ஓ,ஓவச்செல்வி,,,பெண்
ஓ,ஓவச்சோலை,,,பெண்
ஓ,ஓவத்தகை,,,பெண்
ஓ,ஓவத்திறல்,,,பெண்
ஓ,ஓவத்தேவி,,,பெண்
ஓ,ஓவப்பொழில்,,,பெண்
ஓ,ஓவம்,,,பெண்
ஓ,ஓவவிழி,,,பெண்
ஓ,ஓவியக்கண்ணி,,,பெண்
ஓ,ஓவியக்கிளி,,,பெண்
ஓ,ஓவியச்செல்வி,,,பெண்
ஓ,ஓவியமணி,,,பெண்
ஓ,ஓவியமலர்,,,பெண்
ஓ,ஓவியமான்,,,பெண்
ஓ,ஓவியமாலை,,,பெண்
ஓ,ஓவியம்,,,பெண்
ஓ,ஓவியவல்லி,,,பெண்
ஓ,ஓவியா,,,பெண்
