தொடங்கும் எழுத்து,பெயர்,பொருள்,ஆண்,பெண்
நா,நா,          நாக்கு,,பெண்
நா,நாகக்கணை,,,பெண்
நா,நாகக்கொடி,,,பெண்
நா,நாகச்செல்வி,,,பெண்
நா,நாகத்தலைவி,,,பெண்
நா,நாகத்தாய்,,,பெண்
நா,நாகநங்கை,,,பெண்
நா,நாகநாச்சி,,,பெண்
நா,நாகமகள்,,,பெண்
நா,நாகமங்கை,,,பெண்
நா,நாகமடந்தை,,,பெண்
நா,நாகமணி,,,பெண்
நா,நாகமதி,,,பெண்
நா,நாகமலர்,,,பெண்
நா,நாகமலை,,,பெண்
நா,நாகமுத்து,,,பெண்
நா,நாகம்,பாம்பின்வகை,,பெண்
நா,நாகம்மா,,,பெண்
நா,நாகம்மை,,,பெண்
நா,நாகவரசி,,,பெண்
நா,நாகவல்லி,,,பெண்
நா,நாச்சி,,,பெண்
நா,நாச்சியார்,,,பெண்
நா,நாணகை,,,பெண்
நா,நாணங்கை,,,பெண்
நா,நாணணி,,,பெண்
நா,நாணன்னி,,,பெண்
நா,நாணன்னை,,,பெண்
நா,நாணமுது,,,பெண்
நா,நாணம்மை,,,பெண்
நா,நாணரசி,,,பெண்
நா,நாணரசு,,,பெண்
நா,நாணரண்,,,பெண்
நா,நாணரி,,,பெண்
நா,நாணருவி,,,பெண்
நா,நாணறிவு,,,பெண்
நா,நாணல்லள்,,,பெண்
நா,நாணழகி,,,பெண்
நா,நாணழகு,,,பெண்
நா,நாணாற்றல்,,,பெண்
நா,நாணாழி,,,பெண்
நா,நாணினியாள்,,,பெண்
நா,நாணின்பம்,,,பெண்
நா,நாணிலவு,,,பெண்
நா,நாணிலா,,,பெண்
நா,நாணிழை,,,பெண்
நா,நாணிழையாள்,,,பெண்
நா,நாணுடையாள்,,,பெண்
நா,நாணுரு,,,பெண்
நா,நாணெஞ்சள்,,,பெண்
நா,நாணெழிலி,,,பெண்
நா,நாணெழில்,,,பெண்
நா,நாணேந்தி,,,பெண்
நா,நாணேரி,,,பெண்
நா,நாணொளி,,,பெண்
நா,நாண்,வெட்கம்,,பெண்
நா,நாண்கிளி,,,பெண்
நா,நாண்கிள்ளை,,,பெண்
நா,நாண்குமரி,,,பெண்
நா,நாண்குயில்,,,பெண்
நா,நாண்செல்வி,,,பெண்
நா,நாண்ப10வை,,,பெண்
நா,நாண்பிடி,,,பெண்
நா,நாண்பிணை,,,பெண்
நா,நாண்மகள்,,,பெண்
நா,நாண்மங்கை,,,பெண்
நா,நாண்மடந்தை,,,பெண்
நா,நாண்மணி,,,பெண்
நா,நாண்மதி,,,பெண்
நா,நாண்மனை,,,பெண்
நா,நாண்மயில்,,,பெண்
நா,நாண்மருதம்,,,பெண்
நா,நாண்மறை,,,பெண்
நா,நாண்மலர்,,,பெண்
நா,நாண்மழை,,,பெண்
நா,நாண்மீன்,,,பெண்
நா,நாண்முகை,,,பெண்
நா,நாண்முதல்வி,,,பெண்
நா,நாண்முத்து,,,பெண்
நா,நாண்முரசு,,,பெண்
நா,நாண்முல்லை,,,பெண்
நா,நாண்மொழி,,,பெண்
நா,நாண்வடிவு,,,பெண்
நா,நாண்விளக்கு,,,பெண்
நா,நாண்விழி,,,பெண்
நா,நாநல்லள்,,,பெண்
நா,நாநேரியள்,,,பெண்
நா,நாப்புலமை,,,பெண்
நா,நாமகள்,,,பெண்
நா,நாமங்கை,,,பெண்
நா,நாமடந்தை,,,பெண்
நா,நாமணி,,,பெண்
நா,நாமதி,,,பெண்
நா,நாமயில்,,,பெண்
நா,நாமறை,,,பெண்
நா,நாமலர்,,,பெண்
நா,நாமழை,,,பெண்
நா,நாமாலை,,,பெண்
நா,நாமுகிலி,,,பெண்
நா,நாமுதலி,,,பெண்
நா,நாமுதல்வி,,,பெண்
நா,நாமுத்து,,,பெண்
நா,நாமுரசு,,,பெண்
நா,நாமொழி,,,பெண்
நா,நாள்,"ஒளி, பகல்",,பெண்
நா,நாவணி,,,பெண்
நா,நாவனகை,,,பெண்
நா,நாவனங்கை,,,பெண்
நா,நாவன்மகள்,,,பெண்
நா,நாவன்மங்கை,,,பெண்
நா,நாவன்மடந்தை,,,பெண்
நா,நாவன்மணி,,,பெண்
நா,நாவன்மதி,,,பெண்
நா,நாவன்மலர்,,,பெண்
நா,நாவன்மலை,,,பெண்
நா,நாவன்முரசு,,,பெண்
நா,நாவன்மொழி,,,பெண்
நா,நாவமுதம்,,,பெண்
நா,நாவமுது,,,பெண்
நா,நாவம்மை,,,பெண்
நா,நாவரசி,,,பெண்
நா,நாவரசு,,,பெண்
நா,நாவரண்,,,பெண்
நா,நாவருவி,,,பெண்
நா,நாவற்கண்ணி,,,பெண்
நா,நாவற்கனி,,,பெண்
நா,நாவற்கயம்,,,பெண்
நா,நாவற்கா,,,பெண்
நா,நாவற்காடு,,,பெண்
நா,நாவற்கிளி,,,பெண்
நா,நாவற்குளத்தள்,,,பெண்
நா,நாவற்கூடல்,,,பெண்
நா,நாவற்செல்வி,,,பெண்
நா,நாவற்சோலை,,,பெண்
நா,நாவற்பழம்,,,பெண்
நா,நாவற்பொன்,,,பெண்
நா,நாவற்பொன்னி,,,பெண்
நா,நாவற்பொழில்,,,பெண்
நா,நாவலரசி,,,பெண்
நா,நாவலள்,,,பெண்
நா,நாவலழகி,,,பெண்
நா,நாவலாள்,,,பெண்
நா,நாவலூராள்,,,பெண்
நா,நாவலெயினி,,,பெண்
நா,நாவலெழிலி,,,பெண்
நா,நாவல்,,,பெண்
நா,நாவல்லள்,,,பெண்
நா,நாவல்லாள்,,,பெண்
நா,நாவல்லி,,,பெண்
நா,நாவாகை,,,பெண்
நா,நாவாணி,,,பெண்
நா,நாவாற்றல்,,,பெண்
நா,நாவிசை,,,பெண்
நா,நாவினியள்,,,பெண்
நா,நாவினியாள்,,,பெண்
நா,நாவின்பம்,,,பெண்
நா,நாவிறலி,,,பெண்
நா,நாவிறல்,,,பெண்
நா,நாவிறைவி,,,பெண்
நா,நாவெற்றி,,,பெண்
நா,நாவெழிலி,,,பெண்
நா,நாவேங்கை,,,பெண்
நா,நாவேரி,,,பெண்
நா,நாவேல்,,,பெண்
நா,நாவொளி,,,பெண்
